STATION,STATION_NAME,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,AWND,WT09,WT01,WT06,WT05,WT02,WT04,WT08,WT03
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20160919,0.01,0.0,72,79,61,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20160920,0.03,0.0,67,79,57,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20160921,1.88,0.0,69,73,65,12.5,-9999,1,-9999,1,-9999,-9999,1,1
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20160922,0.08,0.0,67,73,61,10.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20160923,0.63,0.0,64,71,60,11.6,-9999,1,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20160924,0.00,0.0,66,73,63,14.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20160925,0.23,0.0,66,69,55,11.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20160926,0.00,0.0,58,66,51,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20160927,0.04,0.0,55,60,49,13.6,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20160928,0.00,0.0,54,62,50,11.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20160929,0.00,0.0,56,68,46,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20160930,0.00,0.0,59,71,50,7.4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161001,0.00,0.0,62,74,52,5.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161002,0.00,0.0,63,76,51,2.7,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161003,0.00,0.0,64,76,53,9.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161004,0.13,0.0,65,76,58,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161005,0.60,0.0,62,65,56,8.7,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161006,1.01,0.0,56,62,44,8.5,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161007,0.04,0.0,46,49,38,12.8,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161008,0.00,0.0,42,52,36,4.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161009,0.00,0.0,46,60,36,6.7,-9999,1,-9999,-9999,1,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161010,0.00,0.0,58,74,49,12.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161011,0.00,0.0,63,72,49,10.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161012,0.01,0.0,48,50,41,13.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161013,0.00,0.0,44,54,37,8.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161014,0.00,0.0,50,63,43,14.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161015,0.00,0.0,65,69,51,9.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161016,0.01,0.0,56,69,44,8.5,-9999,1,-9999,-9999,-9999,-9999,1,1
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161017,0.65,0.0,66,72,54,8.1,-9999,1,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161018,0.01,0.0,58,66,51,7.2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161019,0.00,0.0,52,56,43,8.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161020,0.00,0.0,45,52,38,7.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161021,0.00,0.0,45,54,39,7.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161022,0.00,0.0,50,64,39,3.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161023,0.00,0.0,51,56,44,11.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161024,0.00,0.0,46,56,36,5.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161025,0.56,0.0,46,52,42,13.2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161026,0.33,0.0,45,46,43,10.5,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161027,0.00,0.0,45,49,42,7.2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161028,0.00,0.0,54,72,46,10.5,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161029,0.06,0.0,55,56,46,7.4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161030,0.00,0.0,46,46,42,7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161031,0.00,0.0,47,58,42,12.3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161101,0.00,0.0,56,63,45,4.9,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161102,0.00,0.0,50,62,40,1.6,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161103,0.00,0.0,53,65,42,3.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161104,0.00,0.0,53,68,41,3.4,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161105,0.00,0.0,56,73,43,3.4,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161106,0.00,0.0,58,70,46,6.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161107,0.00,0.0,54,65,47,9.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161108,0.00,0.0,52,59,39,9.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161109,0.00,0.0,47,60,36,7.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161110,0.00,0.0,54,68,45,11.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161111,0.00,0.0,47,50,36,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161112,0.00,0.0,42,54,34,10.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161113,0.00,0.0,49,62,42,9.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161114,0.00,0.0,48,50,40,5.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161115,0.00,0.0,45,55,34,4.9,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161116,0.00,0.0,47,61,35,9.2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161117,0.00,0.0,52,58,46,10.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161118,0.80,0.3,45,48,31,19.7,-9999,1,-9999,-9999,-9999,-9999,1,1
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161119,0.00,0.0,30,32,23,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161120,0.00,0.0,26,30,23,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161121,0.00,0.0,28,38,22,10.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161122,0.74,1.7,34,36,32,13.9,-9999,1,1,-9999,-9999,1,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161123,0.06,0.3,34,35,33,6.7,-9999,1,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161124,0.04,0.0,35,37,34,3.6,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161125,0.00,0.0,35,36,32,6.3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161126,0.00,0.0,35,46,28,5.8,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161127,0.31,0.0,35,45,29,11.2,-9999,1,-9999,-9999,1,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161128,0.97,0.0,48,55,38,14.8,-9999,1,-9999,1,-9999,-9999,-9999,1
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161129,0.01,0.0,38,38,35,10.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161130,0.05,0.0,37,40,36,6.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161201,0.00,0.0,36,39,33,10.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161202,0.00,0.0,33,33,30,8.3,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161203,0.00,0.0,30,32,29,6.7,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161204,0.13,2.4,33,38,31,9.2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161205,0.00,0.0,34,40,27,11.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161206,0.00,0.0,29,38,18,17.4,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161207,0.00,0.0,19,21,16,18.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161208,0.00,0.0,19,24,16,14.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161209,0.00,0.0,17,20,10,8.5,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161210,0.16,2.0,9,14,4,6.5,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161211,0.33,5.1,17,21,13,7.8,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161212,0.00,0.0,8,14,-3,8.5,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161213,0.00,0.0,1,10,-7,10.1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161214,0.00,0.0,6,10,-3,16.6,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161215,0.03,0.2,-3,4,-9,6.0,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161216,0.35,5.0,7,12,4,6.9,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161217,0.07,1.1,8,12,-11,13.6,1,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161218,0.00,0.0,-11,2,-20,6.9,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161219,0.00,0.0,7,26,2,11.2,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161220,0.00,0.0,29,37,24,11.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161221,0.00,0.0,31,41,23,11.9,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161222,0.00,0.0,30,37,20,7.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161223,0.10,0.0,34,38,33,6.7,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161224,0.00,0.0,34,36,33,5.8,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161225,0.97,0.0,33,37,32,19.2,-9999,1,1,-9999,-9999,1,-9999,1
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161226,0.00,0.0,29,43,18,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161227,0.00,0.0,20,25,17,8.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161228,0.00,0.0,26,36,20,11.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161229,0.00,0.0,31,33,22,16.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161230,0.00,0.0,23,32,18,8.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20161231,0.00,0.0,27,31,20,12.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160101,0.00,0.0,-9999,54,26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160102,0.00,0.0,-9999,47,23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160103,0.00,0.0,-9999,53,29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160104,0.00,0.0,-9999,37,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160105,0.00,0.0,-9999,41,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160106,0.00,0.0,-9999,42,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160107,0.00,0.0,-9999,45,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160108,0.00,0.0,-9999,35,31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160109,0.00,0.0,-9999,35,31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160110,0.91,0.0,-9999,47,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160111,0.00,0.0,-9999,44,18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160112,0.00,0.0,-9999,37,18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160113,0.01,0.0,-9999,43,12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160114,0.00,0.0,-9999,54,15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160115,0.37,0.0,-9999,50,24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160116,0.00,0.0,-9999,52,24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160117,0.01,0.0,-9999,34,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160118,0.00,0.0,-9999,20,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160119,0.00,0.0,-9999,24,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160120,0.00,0.0,-9999,27,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160121,0.00,0.0,-9999,32,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160122,0.99,19.0,-9999,22,12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160123,0.42,7.0,-9999,24,-2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160124,0.00,0.0,-9999,31,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160125,0.00,0.0,-9999,39,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160126,0.00,0.0,-9999,51,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160127,0.00,0.0,-9999,41,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160128,0.00,0.0,-9999,44,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160129,0.00,0.0,-9999,37,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160130,0.00,0.0,-9999,47,15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160131,0.00,0.0,-9999,62,41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160201,0.18,0.0,-9999,50,23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160202,0.03,0.0,-9999,45,23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160203,0.61,0.0,-9999,52,38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160204,0.00,0.0,-9999,49,32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160205,0.00,0.0,-9999,49,19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160206,0.00,0.0,-9999,49,19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160207,0.00,0.0,-9999,45,18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160208,0.02,0.0,-9999,45,18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160209,0.03,0.0,-9999,39,26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160210,0.00,0.0,-9999,33,16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160211,0.00,0.0,-9999,26,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160212,0.02,0.0,-9999,30,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00449186,WINCHESTER 7 SE VA US,20160213,0.00,0.0,-9999,19,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
